X,Y,OBJECTID,ATLASNUM,DATE_,OBSMODE,COUNTY,TOWNSHIP,RANGE,SECTION,GAZPAGE,ERA,NEW90,STATUS90,STATUS80,STATUS70,SUBSTRAT,CANOPY,LOCATION,ISLAND,SIZE_,SIZECONF,SPECCONF,BRPE,DCCO,ANHI,GBHE,GWHE,GREG,SNEG,LBHE,TCHE,REEG,CAEG,GRHE,BCNH,YCNH,WHIB,GLIB,ROSP,WOST,SMWT,LGWT,SMDK,LGDK,LONGDEC,LATDEC,last_edited_date,Present
-80.6966698480694,28.491672292402,1229,612122,1999/03/31 04:00:00+00,Aerial,Brevard,23S,36E,14,88,80,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.696667,28.491667,2019/06/25 21:52:55+00,
-80.9666698587218,28.4500052624212,1230,612125,1999/05/19 04:00:00+00,Aerial,Orange,23S,33E,36,87,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.966667,28.45,2019/06/25 21:52:55+00,
-81.9916701528023,28.4416722720291,1231,612126,1999/05/19 04:00:00+00,Aerial,Sumter,23S,23E,34,84,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.991667,28.441667,2019/06/25 21:52:55+00,
-80.6500027634198,28.3500052590186,1232,612129,1999/04/14 04:00:00+00,Aerial,Brevard,24S,37E,Key,88,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.65,28.35,2019/06/25 21:52:55+00,
-80.9500028277573,28.3166722673758,1233,612131,1999/05/19 04:00:00+00,Aerial,Osceola,25S,34E,18,87,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.95,28.316667,2019/06/25 21:52:55+00,
-81.8833361664172,28.3000052387236,1234,612134,1999/05/20 04:00:00+00,Aerial,Polk,25S,24E,23,84,80,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.883333,28.3,2019/06/25 21:52:55+00,
-81.2583359521312,28.2583382955102,1235,612135,1999/05/19 04:00:00+00,Aerial,Osceola,26S,31E,06,86,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.258333,28.258333,2019/06/25 21:52:55+00,
-81.9450031004921,28.2116721940697,1236,612136,1999/05/19 04:00:00+00,Aerial,Polk,26S,24E,19,84,80,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.945,28.211667,2019/06/25 21:52:55+00,
-81.9250031868728,28.0916722150388,1237,612137,1999/05/18 04:00:00+00,Aerial,Polk,27S,24E,32,84,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.925,28.091667,2019/06/25 21:52:55+00,
-81.7333360336371,28.0666722101788,1238,612139,1999/05/18 04:00:00+00,Aerial,Polk,28S,26E,08,85,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.733333,28.066667,2019/06/25 21:52:55+00,
-81.6666700280067,28.0583382203875,1239,612140,1999/05/18 04:00:00+00,Aerial,Polk,28S,26E,12,85,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.666667,28.058333,2019/06/25 21:52:55+00,
-81.6500030805855,28.0583381585541,1240,612141,1999/05/18 04:00:00+00,Aerial,Polk,28S,27E,07,85,80,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.65,28.058333,2019/06/25 21:52:55+00,
-81.983336127077,28.0500051795179,1241,612142,1999/05/18 04:00:00+00,Aerial,Polk,28S,23E,14,84,80,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.983333,28.05,2019/06/25 21:52:55+00,
-81.8800031139808,28.0333381920569,1242,612143,1999/05/19 04:00:00+00,Aerial,Polk,28S,24E,23,84,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.88,28.033333,2019/06/25 21:52:55+00,
-81.683336104062,28.000005121064,1243,612144,1999/05/18 04:00:00+00,Aerial,Polk,28S,26E,35,85,80,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.683333,28,2019/06/25 21:52:55+00,
-80.9666698497386,28.3000052331869,1244,612145,1999/05/19 04:00:00+00,Aerial,Osceola,25S,33E,24,87,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.966667,28.3,2019/06/25 21:52:55+00,
-80.6400027886439,28.6050053243555,1245,612146,1999/03/31 04:00:00+00,Aerial,Brevard,22S,37E,05,82,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.64,28.605,2019/06/25 21:52:55+00,
-80.6033357461439,28.5966723683947,1246,612147,1999/05/05 04:00:00+00,Aerial,Brevard,22S,37E,10,82,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.603333,28.596667,2019/06/25 21:52:55+00,
-81.8596700906812,28.1320051854218,1247,612148,1999/05/18 04:00:00+00,Aerial,Polk,27S,24E,13,85,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.859667,28.132,2019/06/25 21:52:55+00,
-82.0166701854127,26.9666719309792,1248,615004,1999/04/21 04:00:00+00,Aerial,Charlotte,40S,23E,27,104,70,No,Inactive,Active,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.016667,26.966667,2019/06/25 21:52:55+00,
-82.0666701419372,27.116671958091,1249,615005,1999/04/21 04:00:00+00,Aerial,Sarasota,39S,22E,01,98,70,No,Inactive,Active,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.066667,27.116667,2019/06/25 21:52:55+00,
-82.1333361817036,27.9000050973411,1250,615009,1999/05/05 04:00:00+00,Aerial,Hillsborough,30S,22E,05,92,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.133333,27.9,2019/06/25 21:52:55+00,
-82.6333363667868,27.9666721271385,1251,615010,1999/05/06 04:00:00+00,Aerial,Hillsborough,29S,17E,Key,90,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.633333,27.966667,2019/06/25 21:52:55+00,
-82.483336271736,27.7166720554834,1252,615011,1999/03/23 04:00:00+00,Aerial,Hillsborough,32S,18E,11,91,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.483333,27.716667,2019/06/25 21:52:55+00,
-82.2333361773978,26.7666718227653,1253,615014,1999/04/20 04:00:00+00,Aerial,Lee,43S,21E,Key,104,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.233333,26.766667,2019/06/25 21:52:55+00,
-82.1000031734985,26.4833378152658,1254,615017,1999/03/30 04:00:00+00,Aerial,Lee,46S,22E,03,110,70,No,Inactive,Active,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.1,26.483333,2019/06/25 21:52:55+00,
-82.101670122374,26.4316717742787,1255,615019,1999/03/30 04:00:00+00,Aerial,Lee,46S,22E,27,110,70,No,Inactive,Active,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.101667,26.431667,2019/06/25 21:52:55+00,
-82.0500031621767,26.4333378052891,1256,615021,1999/03/30 04:00:00+00,Aerial,Lee,46S,23E,30,110,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.05,26.433333,2019/06/25 21:52:55+00,
-82.2000032096168,27.2166719347654,1257,615024,1999/03/30 04:00:00+00,Aerial,Manatee,37S,21E,34,98,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.2,27.216667,2019/06/25 21:52:55+00,
-82.2333362115337,27.2166719547368,1258,615025,1999/03/30 04:00:00+00,Aerial,Manatee,37S,21E,32,98,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.233333,27.216667,2019/06/25 21:52:55+00,
-82.6666703927831,27.483338023711,1259,615026,1999/03/23 04:00:00+00,Aerial,Manatee,34S,16E,35,96,70,No,Inactive,Active,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.666667,27.483333,2019/06/25 21:52:55+00,
-82.5833362791082,27.6000050645215,1260,615028,1999/03/23 04:00:00+00,Aerial,Manatee,33S,17E,22,91,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.583333,27.6,2019/06/25 21:52:55+00,
-82.0166701593615,27.750005077475,1261,615032,1999/04/29 04:00:00+00,Aerial,Polk,31S,23E,28,92,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.016667,27.75,2019/06/25 21:52:55+00,
-82.0000031787027,27.8833381537741,1262,615033,1999/05/05 04:00:00+00,Aerial,Polk,30S,23E,10,92,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,27.883333,2019/06/25 21:52:55+00,
-82.4786702272158,27.1503379166635,1263,615035,1999/03/30 04:00:00+00,Aerial,Sarasota,38S,18E,26,97,70,No,Inactive,Active,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.478667,27.150333,2019/06/25 21:52:55+00,
-82.5741703568359,27.3336720211177,1264,615036,1999/03/30 04:00:00+00,Aerial,Sarasota,36S,17E,23,97,70,No,Inactive,Active,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.574167,27.333667,2019/06/25 21:52:55+00,
-82.283336201296,27.116671974882,1265,615037,1999/04/22 04:00:00+00,Aerial,Sarasota,39S,20E,02,97,70,No,Inactive,Active,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.283333,27.116667,2019/06/25 21:52:55+00,
-82.3166702398687,27.2166719459494,1266,615038,1999/03/16 04:00:00+00,Aerial,Sarasota,37S,20E,33,97,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.316667,27.216667,2019/06/25 21:52:55+00,
-82.4500032913786,27.2000049312916,1267,615039,1999/03/16 04:00:00+00,Aerial,Sarasota,38S,18E,01,97,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.45,27.2,2019/06/25 21:52:55+00,
-82.2541701848431,27.1933379499896,1268,615042,1999/03/16 04:00:00+00,Aerial,Sarasota,38S,20E,12,97,70,No,Inactive,Active,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.254167,27.193333,2019/06/25 21:52:55+00,
-82.4435032760188,27.0610049221884,1269,615043,1999/03/30 04:00:00+00,Aerial,Sarasota,39S,19E,30,97,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.4435,27.061,2019/06/25 21:52:55+00,
-82.5500033176155,27.2833379509432,1270,615044,1999/03/30 04:00:00+00,Aerial,Sarasota,37S,17E,12,97,70,No,Inactive,Active,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.55,27.283333,2019/06/25 21:52:55+00,
-82.0533361768838,26.6000048257608,1271,615101,1999/03/30 04:00:00+00,Aerial,Lee,44S,23E,31,104,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.053333,26.6,2019/06/25 21:52:55+00,
-82.3333362278891,26.9416719081934,1272,615103,1999/03/30 04:00:00+00,Aerial,Charlotte,41S,20E,05,103,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.333333,26.941667,2019/06/25 21:52:55+00,
-82.1166701927849,27.8666721546944,1273,615107,1999/05/05 04:00:00+00,Aerial,Hillsborough,30S,22E,16,92,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.116667,27.866667,2019/06/25 21:52:55+00,
-82.1166701855984,27.6333381135742,1274,615109,1999/04/29 04:00:00+00,Aerial,Manatee,33S,22E,04,92,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.116667,27.633333,2019/06/25 21:52:55+00,
-82.0750031354983,27.6166720226233,1275,615110,1999/04/29 04:00:00+00,Aerial,Manatee,33S,22E,14,92,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.075,27.616667,2019/06/25 21:52:55+00,
-82.0833361578054,27.600005059745,1276,615111,1999/04/29 04:00:00+00,Aerial,Manatee,33S,22E,23,92,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.083333,27.6,2019/06/25 21:52:55+00,
-82.5430032514596,27.3845050179605,1277,615116,1999/03/30 04:00:00+00,Aerial,Sarasota,36S,18E,06,97,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.543,27.3845,2019/06/25 21:52:55+00,
-82.3833362796351,27.2333379914793,1278,615118,1999/03/16 04:00:00+00,Aerial,Sarasota,37S,19E,26,97,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.383333,27.233333,2019/06/25 21:52:55+00,
-82.3500032139378,27.2166719810991,1279,615119,1999/03/16 04:00:00+00,Aerial,Sarasota,37S,20E,31,97,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.35,27.216667,2019/06/25 21:52:55+00,
-82.2166701660211,27.2000049304926,1280,615120,1999/03/16 04:00:00+00,Aerial,Sarasota,38S,21E,04,98,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.216667,27.2,2019/06/25 21:52:55+00,
-82.0028361345288,27.1863379815098,1281,615121,1999/04/22 04:00:00+00,Aerial,De Soto,38S,23E,10,98,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.002833,27.186333,2019/06/25 21:52:55+00,
-82.0375032002196,27.1400049922035,1282,615122,1999/04/21 04:00:00+00,Aerial,De Soto,38S,23E,29,98,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.0375,27.14,2019/06/25 21:52:55+00,
-82.0666701320557,27.133337923698,1283,615123,1999/04/21 04:00:00+00,Aerial,Sarasota,38S,22E,36,98,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.066667,27.133333,2019/06/25 21:52:55+00,
-82.4666702711391,27.1166719309055,1284,615124,1999/03/30 04:00:00+00,Aerial,Sarasota,39S,18E,02,97,80,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.466667,27.116667,2019/06/25 21:52:55+00,
-82.1500032117698,27.233337965121,1285,615128,1999/03/30 04:00:00+00,Aerial,Manatee,37S,22E,30,98,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.15,27.233333,2019/06/25 21:52:55+00,
-82.1133362034057,26.4983378320512,1286,615130,1999/03/30 04:00:00+00,Aerial,Lee,46S,22E,Key,110,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.113333,26.498333,2019/06/25 21:52:55+00,
-82.1833362334496,27.2166720002717,1287,615132,1999/03/30 04:00:00+00,Aerial,Manatee,37S,21E,35,98,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.183333,27.216667,2019/06/25 21:52:55+00,
-82.1166701613439,27.8500051083341,1288,615133,1999/05/05 04:00:00+00,Aerial,Hillsborough,30S,22E,28,92,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.116667,27.85,2019/06/25 21:52:55+00,
-82.3500032633452,26.9500049162751,1289,615134,1999/03/16 04:00:00+00,Aerial,Sarasota,40S,20E,31,103,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.35,26.95,2019/06/25 21:52:55+00,
-82.5105032932382,27.2208379374518,1290,615135,1999/03/16 04:00:00+00,Aerial,Sarasota,37S,18E,33,97,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.5105,27.220833,2019/06/25 21:52:55+00,
-80.4500026759118,27.7833381402756,1291,616002,1999/03/31 04:00:00+00,Aerial,Indian River,31S,39E,17,96,70,No,Inactive,Active,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.45,27.783333,2019/06/25 21:52:55+00,
-80.5166696822655,27.91667218025,1292,616004,1999/03/25 04:00:00+00,Aerial,Brevard,29S,38E,34,96,70,No,Inactive,Active,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.516667,27.916667,2019/06/25 21:52:55+00,
-80.4000026735732,27.7000051223623,1293,616005,1999/05/05 04:00:00+00,Aerial,Indian River,32S,39E,14,96,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.4,27.7,2019/06/25 21:52:55+00,
-80.3666696348254,27.6333380904946,1294,616008,1999/05/05 04:00:00+00,Aerial,Indian River,33S,40E,06,97,70,No,Inactive,Active,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.366667,27.633333,2019/06/25 21:52:55+00,
-80.1866695714293,27.1733380335629,1295,616010,1999/03/31 04:00:00+00,Aerial,Martin,38S,41E,50,103,70,No,Inactive,Active,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.186667,27.173333,2019/06/25 21:52:55+00,
-81.6333359768575,27.2333380090515,1296,616011,1999/03/16 04:00:00+00,Aerial,De Soto,37S,27E,29,99,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.633333,27.233333,2019/06/25 21:52:55+00,
-81.6333360711806,27.1666719943571,1297,616012,1999/04/22 04:00:00+00,Aerial,De Soto,38S,27E,17,99,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.633333,27.166667,2019/06/25 21:52:55+00,
-81.7000030389067,27.2666720255347,1298,616013,1999/03/16 04:00:00+00,Aerial,De Soto,37S,26E,15,99,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.7,27.266667,2019/06/25 21:52:55+00,
-81.8833361250947,27.4833380651516,1299,616014,1999/04/27 04:00:00+00,Aerial,Hardee,34S,24E,35,98,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.883333,27.483333,2019/06/25 21:52:55+00,
-81.9166701394129,27.5000050576659,1300,616015,1999/04/27 04:00:00+00,Aerial,Hardee,34S,24E,28,92,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.916667,27.5,2019/06/25 21:52:55+00,
-81.4000029592979,27.1666719352152,1301,616017,1999/04/22 04:00:00+00,Aerial,Highlands,38S,29E,15,100,70,No,Inactive,Active,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.4,27.166667,2019/06/25 21:52:55+00,
-81.5333360224859,27.1500049936184,1302,616018,1999/04/22 04:00:00+00,Aerial,Highlands,38S,28E,29,99,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.533333,27.15,2019/06/25 21:52:55+00,
-81.2500028777218,27.3666720622483,1303,616019,1999/04/27 04:00:00+00,Aerial,Highlands,36S,31E,Island,100,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.25,27.366667,2019/06/25 21:52:55+00,
-80.8000027605543,27.7500051378948,1304,616021,1999/05/05 04:00:00+00,Aerial,Indian River,31S,35E,26,95,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.8,27.75,2019/06/25 21:52:55+00,
-80.5800027944614,27.6483380738118,1305,616022,1999/05/05 04:00:00+00,Aerial,Indian River,31S,37E,70,96,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.58,27.648333,2019/06/25 21:52:55+00,
-80.6000027601829,27.0333379685364,1306,616024,1999/04/21 04:00:00+00,Aerial,Martin,39S,37E,35,102,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.6,27.033333,2019/06/25 21:52:55+00,
-80.2000025761837,27.2000050111892,1307,616025,1999/03/16 04:00:00+00,Aerial,Martin,38S,41E,01,103,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.2,27.2,2019/06/25 21:52:55+00,
-80.5333356873539,27.1333380084401,1308,616026,1999/04/21 04:00:00+00,Aerial,Martin,38S,38E,28,102,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.533333,27.133333,2019/06/25 21:52:55+00,
-80.6333357369469,27.1833380351985,1309,616027,1999/03/16 04:00:00+00,Aerial,Martin,38S,37E,09,102,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.633333,27.183333,2019/06/25 21:52:55+00,
-80.8333357445049,27.1166720004683,1310,616028,1999/04/21 04:00:00+00,Aerial,Okeechobee,39S,35E,Island,101,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.833333,27.116667,2019/06/25 21:52:55+00,
-81.0333358436909,27.5166721111604,1311,616029,1999/04/27 04:00:00+00,Aerial,Okeechobee,34S,33E,16,95,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.033333,27.516667,2019/06/25 21:52:55+00,
-81.0833358478262,27.4833380221171,1312,616030,1999/04/27 04:00:00+00,Aerial,Okeechobee,34S,32E,25,101,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.083333,27.483333,2019/06/25 21:52:55+00,
-80.9500028870461,27.3166720039145,1313,616031,1999/04/22 04:00:00+00,Aerial,Okeechobee,36S,34E,29,101,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.95,27.316667,2019/06/25 21:52:55+00,
-81.2000028888579,27.8166721177604,1314,616033,1999/04/27 04:00:00+00,Aerial,Osceola,31S,31E,02,94,70,No,Inactive,Active,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.2,27.816667,2019/06/25 21:52:55+00,
-87.1233376957383,30.5300055850793,1315,591112,,Not checked,Santa Rosa,01S,29W,05,27,80,No,Not checked,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-87.123333,30.53,2019/06/25 21:52:55+00,
-86.5250044871927,30.3916725725401,1316,591113,,Not checked,Okaloosa,02S,23W,26,44,80,No,Not checked,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86.525,30.391667,2019/06/25 21:52:55+00,
-87.3166717385607,30.3250055392669,1317,591114,,Not checked,Escambia,03S,31W,34,42,80,No,Not checked,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-87.316667,30.325,2019/06/25 21:52:55+00,
-85.768337340229,30.7466727126216,1318,592201,,Not checked,Washington,04N,15W,17,30,80,No,Not checked,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.768333,30.746667,2019/06/25 21:52:55+00,
