X,Y,OBJECTID,NestID,County,NestTownsh,NestRange,NestSectio,GazPage,LastKnownA,LastSurvey,LatDec,LonDec,Act98,Act99,Act00,Act01,Act02,Act03,Act04,Act05,Act06,Act07,Act08,Act09,Act10,Active11,Active12,Active13,Active14,Active15,last_edited_date,Active16,Active17
-82.3273330006444,28.4926670003561,3314,HN019,Hernando,23S,20E,17,83,2014,2014,28.492667,-82.327333,-,-,-,-,-,-,-,Y,Y,Y,Y,*,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-82.6286670002967,28.5369999999987,3315,HN020,Hernando,22S,17E,29,76,2014,2014,28.537,-82.628667,-,-,-,-,-,-,-,-,Y,U,-,*,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-82.3688330000342,28.5749999993467,3316,HN021,Hernando,22S,19E,14,77,2014,2014,28.575,-82.368833,-,-,-,-,-,-,-,-,Y,Y,Y,*,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-82.5786669997547,28.5174999996372,3317,HN022,Hernando,23S,17E,02,77,2014,2014,28.5175,-82.578667,-,-,-,-,-,-,-,-,-,-,-,Y,*,*,*,*,Y,*,2017/09/19 23:51:32+00,*,
-82.6273299999301,28.5761700001686,3318,HN023,Hernando,22S,17E,17,76,2014,2014,28.57617,-82.62733,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,Y,*,2017/09/19 23:51:32+00,*,
-80.5146669997306,27.7956669997405,3319,IN001,Indian River,30S,38E,00,96,2016,2016,27.795667,-80.514667,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,*,Y,*,Y,*,2017/09/19 23:51:32+00,Y,
-80.4511670003179,27.688833000629,3320,IN002,Indian River,32S,39E,20,96,2016,2016,27.688833,-80.451167,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,*,*,Y,*,N,*,2017/09/19 23:51:32+00,Y,
-80.5866670002955,27.679999999836,3321,IN003,Indian River,31S,37E,70,96,1998,2012,27.68,-80.586667,Y,N,N,N,-,-,-,-,-,-,-,-,*,*,-,*,*,*,2017/09/19 23:51:32+00,*,
-80.5171670003865,27.8268329999226,3322,IN004,Indian River,30S,38E,00,96,2016,2016,27.826833,-80.517167,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,*,Y,*,Y,*,2017/09/19 23:51:32+00,Y,
-80.3745000003237,27.5821670001844,3323,IN005,Indian River,33S,40E,30,97,2014,2016,27.582167,-80.3745,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,*,*,Y,*,Y,*,2017/09/19 23:51:32+00,-,
-80.6856669995002,27.5920000002379,3324,IN006,Indian River,33S,36E,24,96,2005,2012,27.592,-80.685667,-,Y,N,N,N,-,-,Y,U,-,-,-,*,*,-,*,*,*,2017/09/19 23:51:32+00,*,
-80.8250000003024,27.7166669993404,3325,IN007,Indian River,32S,35E,04,95,1999,2016,27.716667,-80.825,-,Y,N,N,U,N,N,N,-,-,-,-,*,*,-,*,*,*,2017/09/19 23:51:32+00,-,
-80.8546670000027,27.7801669992988,3326,IN008,Indian River,31S,35E,17,95,2016,2016,27.780167,-80.854667,-,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,Y,
-80.8186669997203,27.6539999996431,3327,IN009,Indian River,32S,35E,34,95,2016,2016,27.654,-80.818667,-,-,Y,Y,Y,Y,N,N,N,N,N,N,*,*,Y,*,*,*,2017/09/19 23:51:32+00,Y,
-80.8415000003196,27.7623330000347,3328,IN010,Indian River,31S,35E,28,95,2016,2016,27.762333,-80.8415,-,-,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,Y,
-80.471166999277,27.7886669993723,3329,IN011,Indian River,31S,39E,18,96,2016,2016,27.788667,-80.471167,-,-,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,*,Y,*,N,*,2017/09/19 23:51:32+00,Y,
-80.8123330002115,27.8149999999872,3330,IN012,Indian River,31S,35E,02,95,2016,2016,27.815,-80.812333,-,-,-,-,-,-,-,Y,N,Y,Y,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,Y,
-80.4146670004432,27.7073329996329,3331,IN013,Indian River,32S,39E,10,96,2016,2016,27.707333,-80.414667,-,-,-,-,-,-,-,Y,Y,Y,N,Y,*,*,Y,*,Y,*,2017/09/19 23:51:32+00,Y,
-80.5941669995683,27.6628329995908,3332,IN014,Indian River,31S,37E,70,96,2012,2016,27.662833,-80.594167,-,-,-,-,-,-,-,-,-,-,Y,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,-,
-80.4938329994718,27.6001670002904,3333,IN015,Indian River,33S,38E,24,96,2016,2016,27.600167,-80.493833,-,-,-,-,-,-,-,-,-,-,-,Y,*,*,Y,Y,Y,*,2017/09/19 23:51:32+00,Y,
-80.7293329996351,27.7368330001695,3334,IN016,Indian River,32S,36E,70,96,2016,2016,27.736833,-80.729333,-,-,-,-,-,-,-,-,-,-,-,*,-,*,*,Y,*,*,2017/09/19 23:51:32+00,Y,
-80.4841669994539,27.8249999998141,3335,IN017,Indian River,30S,38E,00,96,2016,2016,27.825,-80.484167,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,U,*,2017/09/19 23:51:32+00,Y,
-84.9388329996865,30.7850000002083,3336,JA001,Jackson,05N,07W,33,32,2012,2016,30.785,-84.938833,-,-,-,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,-,
-84.9786670006184,30.9279999998749,3337,JA002,Jackson,06N,08W,12,32,2016,2016,30.928,-84.978667,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,Y,
-84.8699999997743,30.7066670003967,3338,JA003,Jackson,04N,06W,31,33,2003,2012,30.706667,-84.87,-,Y,N,Y,N,Y,N,N,N,N,-,-,*,*,-,*,*,*,2017/09/19 23:51:32+00,*,
-84.9383330000943,30.7904999992764,3339,JA004,Jackson,05N,07W,33,32,2008,2016,30.7905,-84.938333,-,-,-,-,Y,Y,Y,Y,Y,Y,Y,U,*,*,U,*,*,*,2017/09/19 23:51:32+00,-,
-84.9088330007986,30.7329999993385,3340,JA005,Jackson,04N,07W,23,32,2008,2016,30.733,-84.908833,-,-,-,Y,Y,Y,N,Y,Y,Y,Y,U,*,*,-,*,*,*,2017/09/19 23:51:32+00,-,
-84.9443329996922,30.7351670001386,3341,JA006,Jackson,04N,07W,21,32,2003,2016,30.735167,-84.944333,-,-,-,-,-,Y,U,U,U,-,U,U,*,*,-,*,*,*,2017/09/19 23:51:32+00,-,
-84.8919999997972,30.7171669999661,3342,JA007,Jackson,04N,07W,25,32,2016,2016,30.717167,-84.892,-,-,-,-,-,-,-,-,-,-,Y,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,Y,
-81.4501100003942,30.3203600004331,3343,DU026,Duval,02S,28E,38,58,2015,2015,30.32036,-81.45011,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,Y,2017/09/19 23:51:32+00,*,
-85.0168860004511,29.7408709996729,3344,FR068,Franklin,08S,08W,35,60,2015,2015,29.740871,-85.016886,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,Y,2017/09/19 23:51:32+00,*,
-84.8472809998761,29.7515710001097,3345,FR069,Franklin,08S,06W,28,61,2015,2015,29.751571,-84.847281,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,Y,2017/09/19 23:51:32+00,*,
-85.2266666707864,29.7083333298265,3346,GU022,Gulf,09S,10W,10,60,2016,2016,29.708333,-85.226667,*,*,*,*,*,*,*,*,*,*,*,*,*,Y,Y,*,*,*,2017/09/19 23:51:32+00,Y,
-81.8537480001713,27.5803759999828,3347,HD013,Hardee,33S,25E,30,93,2014,2016,27.580376,-81.853748,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,Y,N,2017/09/19 23:51:32+00,N,
-82.5037999999094,28.070900000591,3348,HL067,Hillsborough,28S,18E,04,83,0,2015,28.0709,-82.5038,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,U,2017/09/19 23:51:32+00,*,
-82.5561999997516,27.9957500003873,3349,HL068,Hillsborough,29S,17E,01,91,2015,2015,27.99575,-82.5562,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,Y,2017/09/19 23:51:32+00,*,
-82.576833330749,28.1693333298482,3350,HL069,Hillsborough,27S,17E,02,83,2015,2015,28.169333,-82.576833,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,Y,2017/09/19 23:51:32+00,*,
-82.3620900002716,28.5123900005811,3351,HN024,Hernando,23S,19E,01,77,0,2015,28.51239,-82.36209,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,U,2017/09/19 23:51:32+00,*,
-85.3515000005202,30.5916670001478,3352,JA008,Jackson,02N,11W,08,31,2016,2016,30.591667,-85.3515,-,-,-,-,-,-,-,-,-,-,-,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,Y,
-85.3334999999298,30.8693330003469,3353,JA009,Jackson,05N,11W,04,31,2016,2016,30.869333,-85.3335,-,-,-,-,-,-,-,-,-,-,-,*,Y,*,Y,*,*,*,2017/09/19 23:51:32+00,Y,
-84.9406670001705,30.8285000000444,3354,JA010,Jackson,05N,07W,16,32,2012,2016,30.8285,-84.940667,-,-,-,-,-,-,-,-,-,-,-,-,*,*,Y,*,*,*,2017/09/19 23:51:32+00,-,
-84.0281669997112,30.1200000006448,3355,JE001,Jefferson,04S,03E,21,51,2012,2012,30.12,-84.028167,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,Y,Y,*,*,*,2017/09/19 23:51:32+00,*,
-83.9711669994885,30.6108330005637,3356,JE002,Jefferson,03N,04E,31,35,2012,2012,30.610833,-83.971167,Y,Y,Y,U,Y,N,Y,Y,Y,Y,U,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,*,
-83.9840000001591,30.1200000006448,3357,JE004,Jefferson,04S,03E,24,51,2011,2012,30.12,-83.984,Y,Y,Y,Y,Y,Y,Y,Y,Y,U,Y,Y,*,Y,N,*,*,*,2017/09/19 23:51:32+00,*,
-83.985499999834,30.3159999995436,3358,JE005,Jefferson,02S,03E,13,51,2009,2012,30.316,-83.9855,-,-,-,-,-,Y,Y,Y,Y,Y,N,Y,*,*,-,*,*,*,2017/09/19 23:51:32+00,*,
-84.0178329998716,30.1293329996767,3359,JE006,Jefferson,04S,03E,15,51,2011,2012,30.129333,-84.017833,-,-,-,-,-,-,-,-,-,-,-,Y,*,Y,U,*,*,*,2017/09/19 23:51:32+00,*,
-84.0471669994859,30.1170000004128,3360,JE007,Jefferson,04S,03E,20,51,2012,2012,30.117,-84.047167,-,-,-,-,-,-,-,-,-,-,-,N,*,Y,Y,*,*,*,2017/09/19 23:51:32+00,*,
-81.7230000000117,28.6703330001009,3361,LA001,Lake,21S,26E,08,79,2014,2014,28.670333,-81.723,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,*,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.7406670005162,28.6861669995366,3362,LA002,Lake,21S,26E,06,79,2014,2014,28.686167,-81.740667,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.7241669996007,28.7353329993929,3363,LA003,Lake,20S,26E,21,79,2006,2014,28.735333,-81.724167,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,*,*,N,*,*,-,*,2017/09/19 23:51:32+00,*,
-81.9174999994791,28.794832999508,3364,LA004,Lake,19S,24E,33,78,2014,2014,28.794833,-81.9175,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.8266670004423,28.8078330006495,3365,LA005,Lake,19S,25E,29,79,2014,2014,28.807833,-81.826667,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,*,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.873332999927,28.8938329999467,3366,LA006,Lake,18S,24E,26,79,2014,2014,28.893833,-81.873333,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.8233330002833,28.9333330006174,3367,LA007,Lake,18S,25E,09,79,1988,2014,28.933333,-81.823333,-,-,-,-,-,N,-,-,-,-,-,*,*,-,*,*,-,*,2017/09/19 23:51:32+00,*,
-81.703667000151,28.9088330002669,3368,LA008,Lake,18S,26E,22,79,2014,2014,28.908833,-81.703667,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.4568330000654,29.044833000195,3369,LA009,Lake,17S,29E,37,74,2014,2014,29.044833,-81.456833,N,Y,Y,Y,N,U,Y,Y,Y,-,-,Y,Y,Y,Y,*,Y,*,2017/09/19 23:51:32+00,*,
-81.7656669998889,28.8615000000973,3370,LA010,Lake,19S,25E,01,79,2014,2014,28.8615,-81.765667,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,*,*,Y,Y,*,Y,*,2017/09/19 23:51:32+00,*,
-81.6583330001117,28.8616670001398,3371,LA011,Lake,19S,27E,06,79,2003,2014,28.861667,-81.658333,Y,Y,Y,Y,Y,Y,N,-,-,-,-,-,*,-,*,*,-,*,2017/09/19 23:51:32+00,*,
-81.6421670000054,29.2633329995675,3372,LA012,Lake,14S,26E,24,73,2014,2014,29.263333,-81.642167,Y,Y,Y,Y,N,N,-,-,Y,N,Y,Y,Y,N,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.6413330005023,29.2688330002082,3373,LA013,Lake,14S,27E,19,73,2007,2014,29.268833,-81.641333,Y,Y,Y,Y,Y,N,-,N,Y,Y,N,-,-,N,*,*,-,*,2017/09/19 23:51:32+00,*,
-81.7636669997235,28.8413330002586,3374,LA014,Lake,19S,25E,13,79,2016,2016,28.841333,-81.763667,Y,Y,Y,N,Y,N,Y,-,Y,Y,N,*,*,-,*,*,-,*,2017/09/19 23:51:32+00,Y,
-81.7551670003679,28.8050000001367,3375,LA015,Lake,19S,26E,30,79,2011,2014,28.805,-81.755167,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,*,Y,*,*,N,*,2017/09/19 23:51:32+00,*,
-81.6723330003713,28.5923329998956,3376,LA020,Lake,22S,26E,12,79,2014,2014,28.592333,-81.672333,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,*,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.809832999616,28.8506670004189,3377,LA021,Lake,19S,25E,09,79,2014,2014,28.850667,-81.809833,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.4033330005814,28.8700000000862,3378,LA022,Lake,19S,29E,03,80,1996,2014,28.87,-81.403333,-,-,-,-,N,-,-,-,-,-,-,*,*,*,*,*,-,*,2017/09/19 23:51:32+00,*,
-81.7371669997775,28.7839999998195,3379,LA023,Lake,20S,26E,05,79,2014,2014,28.784,-81.737167,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.7198330002573,28.8248329998543,3380,LA024,Lake,19S,26E,21,79,2014,2014,28.824833,-81.719833,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.6966669995721,28.7938330000187,3381,LA025,Lake,19S,26E,34,79,2014,2014,28.793833,-81.696667,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.687666999726,28.5511669999165,3382,LA026,Lake,22S,26E,23,79,2014,2014,28.551167,-81.687667,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,*,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.6911669995663,28.7783330002429,3383,LA027,Lake,20S,26E,02,79,2011,2014,28.778333,-81.691167,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,*,*,Y,*,*,-,*,2017/09/19 23:51:32+00,*,
-81.7125000004908,28.8826670005933,3384,LA028,Lake,18S,26E,33,79,2014,2014,28.882667,-81.7125,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.5516670001562,28.9545000002138,3385,LA029,Lake,18S,28E,06,79,2014,2014,28.9545,-81.551667,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.6703329993075,28.7663330000178,3386,LA030,Lake,20S,26E,12,79,2014,2014,28.766333,-81.670333,N,Y,Y,U,Y,Y,Y,Y,Y,Y,Y,*,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.3749999999763,28.9600000005809,3387,LA031,Lake,17S,29E,35,80,1998,2014,28.96,-81.375,Y,N,N,N,N,N,-,-,-,-,-,*,*,*,*,*,-,*,2017/09/19 23:51:32+00,*,
-81.9399999999925,28.8316669992239,3388,LA032,Lake,19S,24E,18,78,2000,2014,28.831667,-81.94,Y,Y,Y,N,N,N,-,-,-,-,-,-,*,-,*,*,-,*,2017/09/19 23:51:32+00,*,
-81.6371670004902,29.2283330003577,3389,LA033,Lake,14S,27E,40,73,2014,2014,29.228333,-81.637167,Y,Y,Y,Y,Y,Y,Y,Y,Y,-,N,Y,Y,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.6221669992496,29.2278329998708,3390,LA034,Lake,14S,27E,41,73,2011,2014,29.227833,-81.622167,Y,Y,Y,Y,Y,Y,U,Y,Y,N,Y,Y,Y,Y,*,*,N,*,2017/09/19 23:51:32+00,*,
-81.6388329998464,29.2446670004531,3391,LA035,Lake,14S,27E,30,73,2014,2014,29.244667,-81.638833,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,-,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.6381669996745,29.2511669999032,3392,LA036,Lake,14S,27E,30,73,2014,2014,29.251167,-81.638167,Y,Y,Y,Y,Y,Y,Y,Y,U,Y,Y,Y,Y,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.6174999998203,29.1979999998549,3393,LA037,Lake,15S,27E,39,73,2008,2014,29.198,-81.6175,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,-,-,*,-,*,2017/09/19 23:51:32+00,*,
-81.5183329993127,29.1449999994977,3394,LA039,Lake,15S,28E,37,73,1996,2014,29.145,-81.518333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,*,2017/09/19 23:51:32+00,*,
-81.5153330008612,29.0988329999946,3395,LA041,Lake,16S,28E,38,73,2014,2014,29.098833,-81.515333,Y,N,Y,N,Y,N,-,Y,Y,Y,Y,Y,Y,Y,Y,*,Y,*,2017/09/19 23:51:32+00,*,
-81.6154999996549,29.1855000000591,3396,LA042,Lake,15S,27E,39,73,2012,2014,29.1855,-81.6155,Y,Y,Y,Y,Y,Y,Y,N,-,Y,Y,Y,Y,Y,Y,*,U,*,2017/09/19 23:51:32+00,*,
-81.6434999992757,29.2658329998472,3397,LA059,Marion,14S,26E,24,73,2011,2014,29.265833,-81.6435,-,-,Y,Y,N,Y,N,-,-,-,Y,Y,N,Y,*,*,-,*,2017/09/19 23:51:32+00,*,
-81.6186669994093,29.2219999999976,3398,LA060,Lake,15S,27E,39,73,2014,2014,29.222,-81.618667,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.6261669995804,29.2228330002794,3399,LA068,Lake,15S,27E,39,73,2011,2014,29.222833,-81.626167,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,*,*,-,*,2017/09/19 23:51:32+00,*,
-81.5871669999481,29.1893330000699,3400,LA074,Lake,15S,27E,39,73,2014,2014,29.189333,-81.587167,Y,Y,Y,Y,Y,Y,Y,N,-,-,-,-,N,Y,N,*,Y,*,2017/09/19 23:51:32+00,*,
-81.6413330005023,29.2548329999138,3401,LA086,Lake,14S,27E,30,73,2014,2014,29.254833,-81.641333,Y,Y,Y,Y,Y,Y,U,Y,Y,N,Y,Y,Y,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.6303329995926,29.1231669996753,3402,LA091,Lake,16S,27E,07,73,2008,2014,29.123167,-81.630333,Y,N,N,Y,Y,N,Y,N,Y,Y,Y,U,N,N,*,*,-,*,2017/09/19 23:51:32+00,*,
-81.6351670003247,29.2434999994983,3403,LA097,Lake,14S,27E,38,73,2014,2014,29.2435,-81.635167,-,-,-,-,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.5926669999538,29.1864999999872,3404,LA098,Lake,15S,27E,39,73,2014,2014,29.1865,-81.592667,Y,N,N,Y,Y,N,Y,-,Y,Y,Y,Y,Y,-,Y,*,Y,*,2017/09/19 23:51:32+00,*,
-81.5500000000767,29.1716669996331,3405,LA099,Lake,15S,27E,24,73,1982,2014,29.171667,-81.55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,*,2017/09/19 23:51:32+00,*,
-81.5251670002103,29.1106669992077,3406,LA100,Lake,16S,28E,40,73,2014,2014,29.110667,-81.525167,Y,Y,Y,Y,N,N,Y,N,N,N,N,Y,Y,Y,N,*,Y,*,2017/09/19 23:51:32+00,*,
-81.4953330001054,29.0811670001641,3407,LA101,Lake,16S,28E,28,74,2014,2014,29.081167,-81.495333,Y,Y,Y,Y,Y,N,Y,Y,U,Y,Y,Y,Y,Y,N,*,Y,*,2017/09/19 23:51:32+00,*,
-81.5991670000423,29.1866669999201,3408,LA106,Lake,15S,27E,39,73,2014,2014,29.186667,-81.599167,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,N,*,Y,*,2017/09/19 23:51:32+00,*,
-81.5568330002511,29.1693329999591,3409,LA108,Lake,15S,27E,37,73,2012,2014,29.169333,-81.556833,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,U,*,2017/09/19 23:51:32+00,*,
-81.6100000005475,29.1398330004089,3410,LA111,Lake,16S,27E,05,73,2001,2014,29.139833,-81.61,-,-,-,Y,N,N,-,N,-,-,N,N,-,N,*,*,N,*,2017/09/19 23:51:32+00,*,
-81.713000000083,28.7450000007417,3411,LA117,Lake,20S,26E,16,79,2011,2014,28.745,-81.713,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,*,*,Y,*,*,-,*,2017/09/19 23:51:32+00,*,
-81.6755000001256,28.8039999997972,3412,LA118,Lake,19S,26E,26,79,2004,2014,28.804,-81.6755,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,*,-,*,*,N,*,2017/09/19 23:51:32+00,*,
-81.8076669997692,28.7268329993585,3413,LA119,Lake,20S,25E,21,79,2008,2014,28.726833,-81.807667,Y,Y,Y,N,N,N,-,Y,Y,U,Y,*,*,-,*,*,-,*,2017/09/19 23:51:32+00,*,
-81.5648330000144,28.8439999993393,3414,LA120,Lake,19S,27E,12,79,2014,2014,28.844,-81.564833,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,*,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.6256669999882,29.222166999333,3415,LA126,Lake,15S,27E,39,73,2014,2014,29.222167,-81.625667,-,Y,Y,Y,Y,Y,Y,-,Y,Y,Y,Y,N,N,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.5895000001995,29.0886670004846,3416,LA127,Lake,16S,27E,39,73,2007,2014,29.088667,-81.5895,-,-,-,Y,Y,Y,Y,N,Y,Y,N,N,-,-,*,*,-,*,2017/09/19 23:51:32+00,*,
-81.6126669998113,28.9811669998723,3417,LA128,Lake,17S,27E,28,79,2011,2014,28.981167,-81.612667,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,*,*,-,*,2017/09/19 23:51:32+00,*,
-81.6683330000404,28.5216670004205,3418,LA130,Lake,22S,26E,36,79,2002,2014,28.521667,-81.668333,Y,Y,Y,Y,Y,N,-,-,-,-,-,*,*,-,*,*,-,*,2017/09/19 23:51:32+00,*,
-81.693666999324,28.8498329997214,3419,LA131,Lake,19S,26E,10,79,2012,2014,28.849833,-81.693667,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,-,Y,N,Y,*,N,*,2017/09/19 23:51:32+00,*,
-81.8876670000975,28.8680000004327,3420,LA132,Lake,19S,24E,03,78,2016,2016,28.868,-81.887667,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,*,Y,*,*,N,*,2017/09/19 23:51:32+00,Y,
-81.8250000003628,28.4949999994139,3421,LA133,Lake,23S,25E,08,85,2001,2014,28.495,-81.825,Y,Y,Y,Y,N,N,-,-,-,-,-,*,*,-,*,*,-,*,2017/09/19 23:51:32+00,*,
-81.804999999607,28.398332999415,3422,LA134,Lake,24S,25E,15,85,2000,2014,28.398333,-81.805,Y,Y,Y,N,N,N,-,-,-,-,-,*,*,-,*,*,-,*,2017/09/19 23:51:32+00,*,
-81.6883329998979,28.7296670000451,3423,LA135,Lake,20S,26E,23,79,2011,2014,28.729667,-81.688333,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,*,*,Y,*,*,N,*,2017/09/19 23:51:32+00,*,
-81.3699999995628,28.9838329995662,3424,LA136,Lake,17S,29E,35,80,2014,2014,28.983833,-81.37,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,-,*,*,*,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.7656669998889,28.9120000003994,3425,LA137,Lake,18S,25E,24,79,2014,2014,28.912,-81.765667,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.6093329996524,28.9101669995356,3426,LA138,Lake,18S,27E,22,79,2014,2014,28.910167,-81.609333,N,Y,Y,Y,Y,Y,Y,N,N,N,-,*,*,-,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.7111670003221,28.7716669996417,3427,LA139,Lake,20S,26E,04,79,2014,2014,28.771667,-81.711167,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.7343330001091,28.7361670005107,3428,LA140,Lake,20S,26E,20,79,2008,2014,28.736167,-81.734333,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,*,U,*,*,-,*,2017/09/19 23:51:32+00,*,
-81.5666669996002,28.9131670002955,3429,LA141,Lake,18S,27E,24,79,2011,2014,28.913167,-81.566667,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,*,*,-,*,2017/09/19 23:51:32+00,*,
-81.7013329991764,28.8738329996638,3430,LA142,Lake,18S,26E,34,79,2014,2014,28.873833,-81.701333,-,-,Y,Y,Y,Y,Y,-,Y,N,Y,Y,*,-,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.6816669992298,28.861999999485,3431,LA143,Lake,19S,26E,02,79,2014,2014,28.862,-81.681667,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
